ignX,ignY,windDir,windSpeed,duration
111,182,351.0,19.701037993460588,1.0098179203597757
216,351,67.0,21.449191670664806,2.075753009904135
179,288,279.0,12.08663474668241,2.4758357059803524
160,281,55.0,22.295785437247265,1.8374308676760829
243,340,341.0,15.732683699421353,0.6282313323083869
388,351,57.0,23.685432542300408,1.5283868235998357
311,57,339.0,15.990344450143311,1.08542773942465
137,221,18.0,22.132148072558497,1.5575473320736672
232,159,342.0,10.040964345154565,1.2053269293468292
136,136,36.0,15.976703177244307,2.001578472187134
210,223,315.0,10.901158103063857,1.7889853953325532
399,374,73.0,0.0,1.4720430482380367
53,174,278.0,14.997588433165056,1.5197773674166812
128,166,3.0,15.069035157490813,1.31717914579693
375,287,359.0,10.95434781377967,1.9193686074673288
115,264,79.0,4.152470443149271,1.3593518528969633
321,23,344.0,12.893060632256844,1.4861462856907321
296,141,21.0,13.52891204003177,1.400291291398247
70,137,275.0,1.9399582714208758,2.2387249862781338
95,9,43.0,10.292003000693299,0.3747405758350988
297,150,286.0,7.624672360659562,1.8799245331726526
73,248,89.0,28.25486076305182,1.9420846557677922
193,306,281.0,1.905641481638952,1.468388488399615
361,171,80.0,18.685935279990936,1.283976954120543
226,241,349.0,29.281152416141943,0.9331920269925695
179,141,12.0,20.823232533496327,0.9539723303556205
170,225,356.0,10.008883435204734,0.9475899115308172
64,228,58.0,25.300574706645442,0.965998558018267
168,106,331.0,22.651234886962314,1.2994581920203565
181,223,13.0,6.3570540272098555,1.548813713424428
343,208,286.0,18.342100276981967,1.0077202436884856
60,248,58.0,18.074672516999843,1.5591989561286637
198,59,304.0,18.22532430195487,0.5127897590462126
169,345,48.0,18.841704632014064,1.666312509438444
155,1,334.0,10.749405822899979,1.6221466172739252
131,56,54.0,22.28558552422745,2.3617953346700222
114,333,328.0,25.51877423839106,1.752061403501362
21,138,19.0,23.184417708694347,0.8874286296442201
207,146,359.0,11.855654625585125,1.921792195284818
41,256,6.0,8.741456490670323,1.6781212966530519
308,186,291.0,19.55784114971389,1.4531326791247983
231,86,45.0,21.00588759174474,1.7403398860678023
37,41,295.0,19.871380834843524,1.4239055821407718
88,271,6.0,8.420465791693044,0.3332720506016027
188,310,279.0,24.211130712349394,1.3170288062045936
264,272,40.0,11.348089567100995,1.1222373606871308
19,92,353.0,4.863706628043106,1.3149539967568724
281,287,32.0,8.438273945643582,2.3382896387734626
225,206,332.0,2.9212423704604458,1.5159017049794605
227,129,28.0,5.77176967784499,1.694284916488598
45,243,359.0,0.0,0.9569547436576031
299,133,83.0,8.059283848640696,2.294062296873701
183,120,322.0,25.306543838737962,1.14882193141047
378,100,80.0,3.8810020822436133,1.0697414512104584
191,345,333.0,19.706414988782026,0.5079053918689138
133,13,45.0,10.265432863561138,2.060263368799763
236,218,284.0,13.163055100674285,0.94400803797332
255,173,41.0,27.48305240157456,0.6375796505313496
215,179,319.0,25.288684397126563,0.1
383,205,21.0,25.365437300299313,1.504722331738187
82,12,276.0,1.6118337266890244,1.0109558487096262
329,334,44.0,14.865948399495815,1.8907709882826755
343,115,357.0,6.519943019155299,1.078227845729796
193,116,39.0,12.184753994470908,2.203784795047336
177,100,288.0,16.279336862864945,1.017825073980438
211,86,15.0,31.412804499010424,2.150791937658329
190,383,296.0,29.322813801001036,2.0081831353596917
204,124,70.0,18.765677625147923,0.9028230848130605
3,308,278.0,15.47596282567188,1.5388637959886398
286,168,80.0,27.43269447360344,1.5043646059126166
372,272,280.0,14.545331028306778,1.0051244682405622
28,54,85.0,13.381465030951249,1.794427588982993
246,272,335.0,11.635490516241132,1.6590897048428181
235,271,41.0,7.098088568853732,1.299988190393609
147,180,277.0,18.91664308381596,2.496814162005025
254,158,23.0,20.549955072866567,0.38143866138477067
91,313,288.0,15.207680742554615,1.9732814048653382
168,260,50.0,0.0,0.8382174778688224
241,246,270.0,24.506370723796493,1.9524060612099319
298,226,25.0,21.463205773420874,1.220565312843815
348,219,282.0,16.781611294317916,1.5272563213445733
69,233,50.0,21.147101847120354,1.956841511718589
209,204,314.0,4.9104487568146755,1.5202808696515384
162,121,0.0,21.464327022133734,0.8404349478375593
95,138,287.0,19.1112314078208,1.8055460545924662
194,68,16.0,28.366829166963107,1.3295439819706765
227,97,329.0,10.791040050665636,1.0312587238890205
238,337,80.0,15.373582370287457,1.9133060201497307
229,138,359.0,12.98280164813016,1.6134940580456967
65,221,26.0,11.832273448311875,1.1953417735946803
320,175,353.0,16.886705716917746,1.5748566217727702
99,320,70.0,12.802624729590487,1.7426719824524264
165,350,311.0,21.934835322655942,1.352978651674077
237,309,56.0,18.158480154512105,1.2390491017810565
275,99,340.0,16.552389247495974,0.3833444225500007
301,165,2.0,19.021936179619267,2.277813316127746
113,66,341.0,8.330676903894787,2.0450535352561277
151,280,66.0,19.394735384897828,1.0518414242781293
167,237,332.0,11.630720569961614,1.2342973132880863
11,167,58.0,7.714729953132593,2.448840579115967
204,160,285.0,33.11698521685169,1.6993965513340015
265,267,16.0,17.74517740718333,1.4708311722404226
30,313,288.0,16.10650924993598,1.7524416985313938
79,307,67.0,21.400633862035672,1.6266852866169292
104,219,283.0,8.422531440003315,1.8112268779575857
90,261,53.0,18.009692532216548,2.060110842954624
140,30,318.0,20.633887130223897,0.9300734728801644
265,355,47.0,17.08027410030085,1.3285437406057647
112,130,273.0,19.65909230562458,1.2591805070748248
182,186,62.0,11.73920595281685,2.9158063017328133
272,257,287.0,22.580214049224104,2.117821060734811
192,247,14.0,10.590587124518226,1.4250207926911858
265,32,307.0,4.633230191558367,1.1285763225503265
148,197,4.0,10.476914937054802,1.5457218366263328
112,124,292.0,6.9218618809806145,2.231122148162795
97,386,59.0,28.32122578318149,1.4443457223829832
218,257,327.0,5.56275309882912,1.8952801173226295
249,114,84.0,15.798660639455091,1.651414496232295
236,186,321.0,11.298494751836113,0.29944581910426193
174,149,25.0,12.671760917380059,0.8491920333617864
255,156,303.0,9.424140696668651,1.9815434279966218
174,254,59.0,19.959715592184182,1.3443947446895028
282,310,313.0,21.47405510362402,1.224439607382878
238,272,52.0,14.12131511866399,0.7397968114383978
275,179,309.0,12.506529697835802,0.8638301697090298
179,63,73.0,7.259733198217543,0.6627917916866632
295,366,329.0,5.665899872892002,0.5409364640620705
70,184,8.0,13.557414189632313,1.8946964725160655
176,220,281.0,31.378972313731097,2.3205388668818374
296,133,75.0,31.25709431896351,1.390850920911568
292,262,358.0,0.9393185933288724,1.2102856883876676
121,144,16.0,19.42362849174308,2.133502091767749
215,196,358.0,17.402629521051928,1.231754892095866
266,242,77.0,13.651512832931608,3.2395564383393367
294,370,328.0,3.0842718077332734,0.3875618982373903
345,110,58.0,15.302118713488746,1.6566483908347431
94,176,273.0,15.13498561616964,1.5712119634416033
121,152,73.0,13.320795164398753,1.7279438849560198
55,167,323.0,26.114234075251677,2.3711129666233353
272,212,3.0,22.006728480431214,1.708372791062041
92,68,291.0,10.196934163159963,1.7841273167065568
160,344,25.0,22.043051538415277,0.9705514325229108
226,185,312.0,21.405070392612505,1.3683989019007412
192,239,85.0,9.871516825012156,2.135071740058268
254,151,299.0,17.092841320737747,1.7938841220655088
351,160,88.0,18.64562403510277,1.6910682852019485
352,389,302.0,6.504688146282771,0.7426313977389583
197,281,3.0,13.485400782123016,1.3262538526511753
51,201,274.0,16.136540026736867,1.8089918090725976
214,292,65.0,15.045194124490394,1.0700901198515547
340,152,308.0,13.922031713061305,1.6691885518567835
248,240,81.0,4.635946905477931,1.708663416509821
133,6,341.0,11.507448808435527,1.0571330893138826
287,170,43.0,19.211549447587334,0.5783512015079305
44,249,294.0,13.99207935230321,0.5484767410748358
310,7,83.0,24.696878368129155,1.9393730704072856
351,28,337.0,21.050171574440462,2.318005771617326
219,306,76.0,2.259721858879084,1.2672156521569626
367,323,337.0,14.159947432687103,1.7237561863506818
368,254,60.0,13.308902084796792,0.3763240381212285
48,52,310.0,15.882717353283091,0.293719397467221
357,313,19.0,9.883719064268588,1.5298864553057656
61,250,291.0,15.55649831408456,1.6581031975799032
288,327,32.0,21.4680733843889,1.5499353816666388
190,284,333.0,5.22677778407459,1.5016838952923375
118,215,62.0,25.13557664451526,1.8948791887169636
270,152,347.0,19.298589338762604,1.7258519538511736
125,159,27.0,0.0,1.4913111135619173
39,148,313.0,8.089545295985548,1.666243380046628
112,256,23.0,12.553687350289076,1.5604672557826058
3,112,299.0,19.47630499293399,1.995118985453165
307,211,30.0,13.137844460847331,1.5893311611886505
160,248,327.0,10.573575750304705,0.6893529871504287
113,203,53.0,33.621295825507445,1.3118871741554112
279,219,280.0,21.24481355292397,1.7396686321299193
254,257,83.0,15.410531825166219,1.6771496172082665
53,398,279.0,1.6669391031563627,1.8364608828107434
241,279,50.0,20.052995601980722,1.3546253837674083
102,39,325.0,8.877747098755322,2.7655256273049758
153,311,7.0,31.584840427962813,1.1233122168141532
235,208,310.0,7.9157283194438826,1.431299248453192
12,302,3.0,10.253489887499637,2.120123682512811
268,172,301.0,16.78418000215629,1.3150155261563863
227,102,58.0,23.948169500398695,0.9022151215325358
120,110,281.0,29.305102396509312,1.9282620949838325
274,169,5.0,4.07121641052534,2.1823995312181457
362,122,282.0,19.358256940966545,1.0303844018944317
313,268,0.0,21.123615197099458,1.1001482337332387
13,255,319.0,1.2888754866800038,1.3364046052985947
100,320,59.0,25.626565931387,1.254229774329286
320,222,347.0,13.07481380115903,0.6883023018629042
284,69,3.0,25.77189638113856,0.8448041480377625
180,88,358.0,20.922279989203883,0.7844528517367595
111,292,12.0,29.79065855008395,1.4160615624234505
150,77,285.0,25.03992520812603,1.8696942538200905
385,21,69.0,24.790961969451182,0.6863984383286241
104,276,321.0,21.3188449315709,1.778395896697382
357,388,48.0,17.183495539335404,0.7148373686335919
186,198,302.0,22.097733867863543,0.9631533501954801
192,202,84.0,15.379831222574808,1.8595912706392497
166,108,302.0,6.519562103327285,1.8226560487380803
66,339,1.0,22.92707014228762,0.354451650361868
316,271,299.0,16.09175838102397,2.296756497582485
132,318,10.0,4.352007749479222,2.1132272993640835
369,389,290.0,13.551647850438206,1.5451216289984782
136,298,40.0,17.324047478632515,0.7726087571704724
163,3,301.0,10.903405298913354,2.0690676641509103
190,243,34.0,9.48594335811002,1.1703709482414595
308,19,299.0,31.622324834128896,1.0380986439514017
256,99,38.0,12.431076345526993,1.594503635586543
118,226,347.0,15.273929219608423,1.6097478706304862
273,313,37.0,9.556234877321664,1.603674677872766
206,232,310.0,19.172955619258907,1.197017213720218
156,259,69.0,27.943535356874932,1.1972652783210036
353,14,347.0,15.59915108937414,3.204583765989482
216,295,30.0,19.10384364409757,1.461396269511941
6,315,348.0,14.908892324237412,0.13008439009094253
190,272,42.0,8.839024175121411,0.8419048748769958
209,127,288.0,0.2393738723922194,1.2113592251054022
15,142,66.0,0.0,1.3256889798631881
222,257,308.0,14.648081865568964,1.5494749609000875
316,143,29.0,12.587530686363573,1.1769343642466104
95,137,312.0,20.55533619051799,1.1108997165406644
192,398,68.0,11.927752667651694,1.3111493388487436
286,19,295.0,19.868757724489555,1.4190921781259105
20,120,7.0,16.4389629775417,2.2002221058583027
198,60,311.0,6.915709684517369,2.0334385628815514
229,291,35.0,13.222336858306342,0.54757744692888
236,119,335.0,9.54953459870567,1.5940656874181032
395,341,28.0,6.202498250048162,0.37067716460780264
71,246,289.0,15.060464708955424,1.200581213999036
340,214,70.0,24.048433406388966,1.9101737745658034
52,258,329.0,17.22083397291286,1.1034438372972981
165,94,41.0,18.816886247169563,2.126894776383315
96,222,270.0,18.492584218760026,1.343524151023838
271,51,2.0,23.232695796613008,0.81041554662509
302,241,289.0,8.02552598907954,2.9860428025844046
342,361,85.0,23.75085996466768,2.0290032853108873
168,168,276.0,15.317412761380746,2.234667543132856
17,274,50.0,10.169615624498928,1.52654264087281
199,244,338.0,12.770928938956045,2.381374631858963
365,33,31.0,5.745050382996203,0.6975728075943647
143,119,321.0,9.084577391401133,1.3133900137578072
0,335,8.0,20.87874574061418,1.6496716636891828
286,219,339.0,18.43931257564197,1.7032594353094648
296,353,86.0,23.138051777633194,2.592659651932866
101,249,294.0,16.170145420635112,2.009762869898645
326,231,62.0,29.432532694599118,1.3598038089490208
308,125,336.0,25.79603579605211,0.8057063618647294
114,80,79.0,14.573132122854656,1.9592504914087185
72,128,285.0,13.926667424458838,1.0561142579687888
3,253,81.0,17.03793310294145,1.7330667317492126
149,297,332.0,26.19004628336858,1.56585419994299
322,72,85.0,23.79756390603721,1.4719997394977196
21,343,296.0,15.801234463876188,0.8968780354612431
73,270,63.0,17.077586473311563,1.7909156250204228
70,118,315.0,12.178314118766776,1.0154128975712782
347,352,23.0,28.77641136772686,1.1334460572885998
153,164,298.0,29.041106757600673,2.1949269681902894
60,89,1.0,0.0,1.4359610020920068
385,93,293.0,12.935419742843212,2.1631679211031516
258,132,39.0,18.29044938325027,2.601823983213584
277,20,281.0,24.016994391788053,1.56692558931031
193,182,65.0,23.088080835938708,1.3696798076025525
230,220,299.0,10.595635372256204,1.0173512644386153
173,228,82.0,8.422992832794336,0.6018538445457798
182,233,283.0,10.048134389862817,0.9873545389363321
25,237,71.0,22.350942766156603,1.0589219689766531
101,191,336.0,13.133547945883185,0.7572693320307867
221,371,33.0,17.13714262542443,0.914517088944955
290,230,357.0,18.432071388138557,1.8380179599016344
53,114,72.0,8.368306945142258,2.0902231687863537
326,169,348.0,3.7201753989874415,1.006780304686711
270,170,66.0,20.49830404439402,1.635292271025227
89,216,270.0,1.9335695512839806,1.017130070210446
265,213,9.0,6.7596515174980105,1.5641996684932984
222,363,345.0,14.47772070806987,1.6907157468176046
135,258,85.0,26.235330456146542,0.7592327067734977
226,141,277.0,0.0,1.8519341585873041
191,193,59.0,9.32773949546908,0.5768047440019959
68,269,303.0,26.44752854489213,1.6691445639402882
177,375,28.0,19.241665644699804,1.3872056148998662
230,192,304.0,19.66059337830228,0.7244292652668297
90,205,86.0,18.490633186218574,1.8878148931727734
186,41,341.0,19.527887548040255,1.7589760580452451
178,178,11.0,9.210843947188451,2.0400477988380423
232,157,327.0,5.330551806945637,2.4402843622304573
224,204,30.0,8.621889719303823,1.1592714103246489
69,88,347.0,29.15196054047746,1.610683901321886
45,346,10.0,14.335222149767722,1.2339036862409176
157,7,301.0,12.736130577487017,1.908639993530041
228,162,81.0,5.045929121378354,2.3011523091721413
184,218,272.0,16.125427540713687,1.9177888533916436
166,363,58.0,10.401351562333357,1.1256951463983365
220,220,328.0,13.86990120766799,2.225368655052017
238,276,86.0,17.990957697649485,1.583705926534134
173,122,290.0,18.67067178833803,2.4225123495391263
282,240,32.0,2.7565680280397107,0.7633176223665589
87,240,351.0,13.755000368782607,1.8668275364926836
358,399,62.0,13.820071155538937,1.1230780634989954
372,188,307.0,15.572487360335128,1.7960941252897866
107,217,26.0,12.7341371078006,0.7115067895345641
313,228,349.0,11.529621461430027,1.8471756851198264
111,323,34.0,27.313003294731736,1.0905512230499697
62,365,299.0,1.896949117912973,1.0873873980517745
386,65,72.0,13.859343072080172,1.8285164243051595
119,329,306.0,10.05683349505866,1.2358747102184087
314,24,6.0,17.98239085182874,0.9090725755482738
242,365,319.0,26.861349949768027,1.5797469732740004
123,216,29.0,10.432783668526811,0.5418312583613162
287,251,353.0,9.150032673637007,1.7051625268560724
206,128,2.0,17.4495989355627,1.9002598438821963
175,144,292.0,10.804016384585253,1.4863272055706416
159,294,44.0,16.117603151787375,1.9566901974205897
70,198,358.0,26.477336330531074,0.6519561169215025
344,362,49.0,6.591009638589062,2.2239083967705806
389,358,338.0,19.133699013136727,0.8122242254024657
185,112,85.0,13.629762377989959,1.9687032706412158
127,8,285.0,15.566063142892844,2.4125221495482245
265,244,0.0,16.43989458900785,1.2927224588959942
153,200,332.0,16.40522399777139,0.7222401355272918
164,157,14.0,10.316194260500083,2.621601724227493
383,344,317.0,19.96100159998478,1.1024746521258937
318,235,51.0,18.37977672024183,1.6708355133571764
31,312,322.0,2.489950809005716,1.898315587645779
186,276,88.0,13.248373402221263,1.6698608906432177
293,23,301.0,15.736340158307376,2.00278019307004
220,253,82.0,23.88952957361309,1.2740501128816646
85,21,320.0,0.0,1.8318228282071531
279,142,4.0,8.375297600790867,1.2642373443970263
386,154,355.0,13.741851557989825,1.2627297573335419
263,37,62.0,5.250645153135913,0.9455803162629894
245,14,341.0,20.43572355244936,1.6944292305903537
223,309,79.0,9.13618574304508,1.917501866102968
177,127,316.0,12.35219756939064,1.923701935211821
52,327,71.0,4.54413389863171,1.3320063237726925
76,181,274.0,17.246982857239814,1.5849512385355926
253,388,6.0,0.234519152530007,1.773056957453182
161,255,273.0,12.233277197175425,1.1376238755599795
336,45,30.0,20.750548139485645,1.8895014188498225
182,202,287.0,14.568324465613562,0.9482893794787727
284,247,15.0,19.879361746868415,0.9168357663016183
181,238,289.0,16.070358974975242,2.0729791890426617
175,227,40.0,18.085309377951337,0.6930061422155395
118,236,311.0,26.137086573753862,1.360747269328781
192,137,32.0,20.53050542089653,1.3120662937117094
9,367,334.0,2.9341506111019484,1.8585728315315364
19,373,49.0,26.029197852484945,1.0195244858287558
121,174,308.0,9.494057015675669,2.1230436046513894
66,241,42.0,19.969486730575014,1.31687447379426
231,272,355.0,18.039495556587493,1.406909400584373
152,394,52.0,4.664441323592062,1.8849801151192094
189,275,313.0,16.72540262863066,0.9009896253869851
143,384,56.0,16.369820690085998,1.1433408742240725
206,210,272.0,1.189488329198964,1.7002414941978914
245,282,48.0,16.644174645875378,2.760633911208008
109,312,346.0,18.67044945227755,1.3031230107525007
32,104,22.0,16.269904815272607,1.0367685643334248
138,83,316.0,21.73761436743748,2.272866176006736
100,223,32.0,24.250975903503814,1.552144245401778
173,210,326.0,3.201939319692503,1.610452577371018
79,140,53.0,11.257258858874295,0.9952514689952608
143,217,349.0,4.572060829892459,0.7643146787238315
196,277,13.0,16.259396211098817,2.0043540549783065
194,240,280.0,16.73812962124952,1.7101311792457405
205,272,80.0,14.432751109731107,2.012799610438967
240,262,278.0,13.25764224803524,0.6437884009792106
357,135,53.0,19.450562499561418,0.9989835006475357
146,182,277.0,7.980412220044663,0.529162873235316
70,237,0.0,13.462569109776897,1.3109669365943757
169,96,301.0,9.358605661921555,2.545027793080404
227,90,23.0,7.853195883452089,0.7888882757201402
342,22,277.0,20.538475606998297,0.9280622818556544
160,228,11.0,17.99042515693945,1.2817981502448137
117,299,313.0,6.218368119446234,1.4002686859980722
306,361,51.0,15.637649856839536,1.315570429268849
23,278,302.0,16.277733600696333,1.6887952016555858
99,122,84.0,17.331177937789924,1.272319320484275
155,170,311.0,21.79733498571144,1.215380189530602
87,96,36.0,17.273085077340305,0.1310183033127974
207,103,344.0,20.461596540248927,1.5608834628676949
147,282,85.0,16.217368692486467,1.9245471240854055
50,6,322.0,29.108169511539344,1.795436308571886
128,152,48.0,15.67257014737861,1.6060401684230146
121,362,305.0,17.310617208289173,2.205596894531255
212,181,39.0,12.532166937126629,1.50949054808178
216,123,351.0,16.39508564088735,1.2675775329603933
242,263,35.0,27.305033319843375,1.507939188318899
233,197,321.0,9.955322206106054,1.7837179002409251
172,109,42.0,9.576372999602,2.471720636115892
85,243,284.0,18.55144141693963,1.8955968714589866
230,282,80.0,24.172487134276324,1.599117556579995
119,162,292.0,12.848111665886247,1.7669611369753926
198,132,40.0,23.82923074742503,1.276751202141036
34,238,312.0,13.460765824387833,0.8703840779878856
99,263,1.0,11.44603830790872,1.4534449326650944
281,188,283.0,17.66032092038878,1.7249351187588424
184,249,10.0,8.754376936134943,0.9754785178537387
23,102,301.0,22.208057428489376,1.5742998970927076
167,21,26.0,0.0,1.3039729079225777
286,338,302.0,11.976258286086807,1.512011079831943
289,215,14.0,24.547747925260694,1.8557142899371801
193,230,317.0,14.748901232860312,2.460529947252675
11,50,31.0,21.345659859748658,1.1540668023698664
0,353,284.0,12.424770036812271,1.9941902042968822
157,295,8.0,19.33255667284967,0.8017944640767427
190,77,285.0,7.918745161518747,1.5130040050308313
255,243,27.0,12.73269934661294,0.8186029425416225
234,199,343.0,16.577155845323276,1.674572495878912
393,98,75.0,28.3393937184861,0.33892829966477067
155,79,301.0,19.002404981730376,2.178418780859876
16,25,42.0,15.93294818465882,2.2695982434372284
132,54,324.0,19.012136573985014,1.2036906376397059
208,261,32.0,23.209994368081624,0.7781957712980019
250,13,324.0,1.2556337051699913,1.3396614998055176
245,68,56.0,26.039569069938658,2.4349065048065004
209,141,312.0,11.748932620564112,0.36415301694951996
163,272,67.0,10.880069255309852,1.5734202685621352
218,152,274.0,14.741247624796822,0.8767396411484747
4,157,88.0,6.567733844991645,1.2270159444699795
89,391,349.0,12.31465188810691,1.1928615659876811
112,88,30.0,9.257479743103001,1.6483355727172313
83,143,297.0,8.760450475773647,1.6281060634283917
239,181,54.0,15.937304444881264,1.7723743154329115
16,178,336.0,8.33764009289208,3.1998425870680816
257,172,49.0,13.54024855324842,1.9767553314813724
193,258,325.0,11.189303391623003,1.2206476105550332
286,190,20.0,11.57423308279953,0.9125148727323125
278,254,298.0,13.829815666088946,0.9759508448608034
190,314,10.0,23.017707575695685,1.7799462489352598
254,228,356.0,11.007039302387,1.2274928888770664
155,27,49.0,9.602414673492442,1.1556213040509231
303,325,279.0,28.50360275852875,0.8146307194963045
198,240,40.0,3.4813980232119306,1.1065622769436545
331,35,320.0,0.4279111048296542,0.39055334789155194
362,322,11.0,13.99899780438628,1.3875331811850566
127,314,297.0,18.160239394534823,1.8889933644961503
390,182,78.0,14.104914410738976,1.851306709791877
159,328,342.0,11.533789872572756,2.0644180268607615
22,100,70.0,11.940561630048617,0.2694326328712773
202,122,291.0,21.19998390034329,0.8941077339445557
282,394,49.0,3.7070969583569546,1.8454767341520815
121,294,327.0,13.884523643997415,0.9538428437569194
304,231,86.0,12.712410450132907,1.4618504648084547
386,114,300.0,7.8155266449346765,2.0544247258818915
63,219,20.0,11.177456357223424,1.5552925932504837
261,128,295.0,12.592185917800467,1.4772025575672407
278,188,83.0,5.836618215574267,2.1001069634637193
373,285,332.0,9.20373475213797,1.6092978586263054
188,234,11.0,14.996300453579364,1.3966524532025013
187,206,279.0,9.508529156405544,2.234751280215832
358,217,53.0,7.5755217836842785,1.7698781665604995
175,280,329.0,17.00197417492459,1.6470654159964906
194,254,60.0,14.91243701814077,1.7549049156318588
296,324,279.0,21.996526054765866,1.7377203159964953
291,72,22.0,13.62056670889211,2.435734070906568
242,197,294.0,13.367870119764502,1.8675963072540558
89,172,49.0,14.233955159220756,1.3708127884141874
232,192,321.0,5.160427336252949,1.4091344021131291
161,216,76.0,0.0,0.8516294552138729
274,228,295.0,20.06090663731443,1.0366859490245426
110,148,55.0,4.595076363706076,1.1192585880568497
147,173,355.0,13.827128084308761,1.0816511710931767
157,194,22.0,4.489304088025401,1.7715915551000454
177,189,284.0,15.809156842457627,2.493064690575369
45,323,72.0,17.97346748053426,1.0696384179202707
43,230,332.0,5.656178631969253,0.7836958769636309
216,7,87.0,16.94432405594591,1.9750461264376387
142,68,320.0,6.287827692675506,1.9906113291181367
340,383,20.0,27.99752362138793,1.259293629771165
195,118,288.0,11.016522119955079,1.2139247567551537
152,1,8.0,19.571380809392334,2.1265612813434704
186,197,294.0,23.94508408124596,0.7904340859022122
279,329,19.0,32.562123903886054,0.21317004458012634
292,204,323.0,4.049331337752081,1.0542926676024718
174,258,14.0,17.278526811619102,1.0718854626079235
360,84,332.0,19.278441582145724,2.1271215215817234
8,100,61.0,20.335565256430982,1.4439796675448042
277,373,305.0,8.559978721653714,1.8149393199241628
148,327,38.0,9.768979469604837,1.796805365656491
118,166,324.0,4.487814147352493,0.8012529285672119
219,207,23.0,20.684625766059494,2.0688863509903204
291,372,336.0,32.55747548433871,1.560044931817101
226,294,84.0,14.142034857266152,1.1038856065320122
370,96,346.0,15.295735436488846,1.6665465581995627
138,183,1.0,26.336982583275216,1.414074728658961
162,50,331.0,20.429477330375448,2.1271165528232676
28,359,60.0,14.205332733491595,1.7488419465894576
237,62,286.0,3.91811499336662,2.3575900399448515
138,237,28.0,17.248598276565996,1.6375697144230796
201,239,278.0,15.348193332909508,0.9475217078096506
187,243,68.0,13.316246446808329,1.7722812612769099
93,177,334.0,14.019088243287232,1.0646648708388948
105,295,34.0,37.74833229480726,2.207480509167608
239,198,342.0,10.07710435321448,1.6008235690915733
58,382,14.0,21.048053099995506,0.8622946229446065
223,64,351.0,13.660799226915621,1.6143417186838414
262,302,14.0,12.99017455058908,1.9910510956949257
118,163,325.0,12.46647922070368,0.815669029390637
331,259,34.0,11.41207013600249,1.8024210584543463
83,159,286.0,13.337640597795515,1.9637498977264514
358,319,57.0,1.7798879871609774,2.233361330708787
32,80,328.0,19.831402423002494,0.7581334232914113
95,114,69.0,17.392512888460317,0.8985007747336332
69,346,301.0,21.135420761726344,2.2465022826583922
158,274,79.0,11.32987947576959,1.5075509395923041
136,212,272.0,15.822709189992949,1.1413532527220964
8,212,60.0,15.74498212598209,0.6274680065455632
280,302,349.0,18.0871953614165,2.900836823981218
137,127,28.0,22.084135463017187,0.9490245571500525
303,243,294.0,15.251659146441446,0.9059973886859424
223,86,51.0,6.783456126481134,1.3581206301997841
